code_module,code_presentation,id_student,gender,age-band,imd-band,high-education,region,prev-attempts,studied-credits,disability,avg-score,final-result,withdrawl
CCC,2014J,679939,M,0-35,90-100%,A Level or Equivalent,East Anglian Region,0,120,N,82.75,Pass,0
CCC,2014J,679959,M,0-35,,HE Qualification,Ireland,0,120,N,80.66666667,Pass,0
CCC,2014J,680002,F,0-35,20-30%,A Level or Equivalent,Scotland,0,120,Y,88.88888889,Distinction,0
CCC,2014J,680027,M,35-55,30-40%,A Level or Equivalent,London Region,0,120,Y,98.77777778,Distinction,0
CCC,2014J,680133,F,0-35,90-100%,HE Qualification,Scotland,0,60,N,100,Distinction,0
CCC,2014J,680145,M,0-35,30-40%,Lower Than A Level,North Western Region,0,90,Y,37.8,Withdrawn,1
CCC,2014J,680187,F,0-35,90-100%,HE Qualification,Ireland,0,60,N,95.22222222,Pass,0
CCC,2014J,680222,F,0-35,10-20,Lower Than A Level,South East Region,0,180,N,0,Withdrawn,1
CCC,2014J,680267,M,35-55,30-40%,A Level or Equivalent,Scotland,0,60,N,72.22222222,Pass,0
CCC,2014J,680333,M,0-35,0-10%,HE Qualification,North Region,0,150,N,0,Withdrawn,1
CCC,2014J,680492,M,35-55,40-50%,HE Qualification,London Region,0,90,N,87.77777778,Pass,0
CCC,2014J,680602,M,0-35,30-40%,A Level or Equivalent,London Region,0,60,N,78.33333333,Pass,0
CCC,2014J,680687,M,0-35,20-30%,HE Qualification,Wales,0,60,N,97.125,Distinction,0
CCC,2014J,680698,M,0-35,80-90%,A Level or Equivalent,East Anglian Region,0,120,N,0,Withdrawn,1
CCC,2014J,680765,F,0-35,10-20,Lower Than A Level,London Region,0,120,N,50.66666667,Fail,0
CCC,2014J,680804,M,0-35,40-50%,HE Qualification,South West Region,0,60,N,69.55555556,Pass,0
CCC,2014J,680890,F,0-35,70-80%,A Level or Equivalent,South Region,0,60,N,99.33333333,Withdrawn,1
CCC,2014J,681165,F,35-55,30-40%,A Level or Equivalent,South East Region,0,30,N,92.55555556,Pass,0
CCC,2014J,681174,M,35-55,,Post Graduate Qualification,North Region,0,90,N,91.88888889,Distinction,0
CCC,2014J,681235,F,0-35,10-20,Lower Than A Level,West Midlands Region,0,120,N,62.11111111,Pass,0
CCC,2014J,681302,M,0-35,20-30%,HE Qualification,North Western Region,0,60,N,80.44444444,Pass,0
CCC,2014J,681335,M,35-55,0-10%,Lower Than A Level,North Western Region,0,120,N,81.5,Withdrawn,1
CCC,2014J,681642,M,0-35,,A Level or Equivalent,Ireland,0,120,N,91.66666667,Pass,0
CCC,2014J,681704,M,0-35,40-50%,Lower Than A Level,London Region,0,60,N,0,Withdrawn,1
CCC,2014J,681731,F,0-35,40-50%,A Level or Equivalent,South West Region,0,30,Y,93.8,Distinction,0
CCC,2014J,681789,M,0-35,30-40%,Lower Than A Level,South Region,0,60,N,0,Withdrawn,1
CCC,2014J,681844,M,0-35,70-80%,Lower Than A Level,East Anglian Region,0,60,N,0,Withdrawn,1
CCC,2014J,681966,M,0-35,60-70%,A Level or Equivalent,Wales,0,90,N,67,Withdrawn,1
CCC,2014J,682041,M,0-35,40-50%,Lower Than A Level,South West Region,0,120,N,0,Withdrawn,1
CCC,2014J,682212,M,0-35,60-70%,Lower Than A Level,South West Region,0,60,N,0,Withdrawn,1
CCC,2014J,682226,M,0-35,50-60%,A Level or Equivalent,Scotland,0,30,N,86.5,Withdrawn,1
CCC,2014J,682259,M,0-35,20-30%,A Level or Equivalent,Wales,0,60,N,36,Fail,0
CCC,2014J,682301,M,0-35,10-20,A Level or Equivalent,North Western Region,0,120,N,52.55555556,Pass,0
CCC,2014J,682309,M,35-55,,Lower Than A Level,North Region,0,60,Y,73.5,Withdrawn,1
CCC,2014J,682367,F,0-35,90-100%,A Level or Equivalent,East Midlands Region,0,90,N,90.875,Distinction,0
CCC,2014J,682414,M,0-35,20-30%,A Level or Equivalent,London Region,0,120,N,78,Withdrawn,1
CCC,2014J,682511,M,0-35,80-90%,A Level or Equivalent,South West Region,0,120,N,60.44444444,Pass,0
CCC,2014J,682565,M,0-35,80-90%,Lower Than A Level,East Midlands Region,0,240,N,0,Withdrawn,1
CCC,2014J,682569,M,35-55,20-30%,A Level or Equivalent,South Region,0,120,N,73.55555556,Pass,0
CCC,2014J,682717,M,35-55,20-30%,HE Qualification,Scotland,0,150,N,76,Fail,0
CCC,2014J,682738,F,0-35,70-80%,A Level or Equivalent,Yorkshire Region,0,90,N,91,Fail,0
CCC,2014J,682961,M,35-55,,Lower Than A Level,North Region,0,60,N,95.44444444,Distinction,0
CCC,2014J,683073,M,35-55,20-30%,HE Qualification,Scotland,0,90,N,0,Withdrawn,1
CCC,2014J,683203,F,0-35,10-20,A Level or Equivalent,Yorkshire Region,0,30,N,0,Withdrawn,1
CCC,2014J,683220,F,0-35,60-70%,A Level or Equivalent,London Region,0,180,N,0,Withdrawn,1
CCC,2014J,683373,M,0-35,0-10%,A Level or Equivalent,London Region,0,90,N,88,Distinction,0
CCC,2014J,683406,F,0-35,90-100%,HE Qualification,South Region,0,30,N,72.4,Withdrawn,1
CCC,2014J,683449,F,0-35,10-20,Lower Than A Level,London Region,0,120,Y,0,Withdrawn,1
CCC,2014J,683503,M,0-35,80-90%,Lower Than A Level,Scotland,0,60,N,64.6,Withdrawn,1
CCC,2014J,683625,M,0-35,50-60%,A Level or Equivalent,East Anglian Region,0,120,N,65.875,Pass,0
CCC,2014J,683668,F,0-35,,Post Graduate Qualification,Ireland,0,90,N,95.22222222,Distinction,0
CCC,2014J,683777,F,0-35,60-70%,HE Qualification,East Anglian Region,0,30,N,65.55555556,Pass,0
CCC,2014J,683865,M,35-55,90-100%,Post Graduate Qualification,Scotland,0,30,N,67,Fail,0
CCC,2014J,683912,F,0-35,0-10%,A Level or Equivalent,South Region,0,120,N,0,Withdrawn,1
CCC,2014J,684111,M,0-35,90-100%,HE Qualification,West Midlands Region,0,60,N,54.66666667,Pass,0
CCC,2014J,684208,M,0-35,50-60%,HE Qualification,Scotland,0,60,N,0,Fail,0
CCC,2014J,684270,M,0-35,70-80%,A Level or Equivalent,South East Region,0,60,N,55,Fail,0
CCC,2014J,684313,M,0-35,40-50%,Lower Than A Level,East Anglian Region,0,120,N,0,Withdrawn,1
CCC,2014J,684444,M,35-55,60-70%,Lower Than A Level,Scotland,0,60,N,71.66666667,Pass,0
CCC,2014J,684498,M,0-35,90-100%,A Level or Equivalent,North Western Region,0,90,N,46.5,Fail,0
CCC,2014J,684511,M,0-35,0-10%,Lower Than A Level,West Midlands Region,0,90,N,0,Withdrawn,1
CCC,2014J,684514,M,0-35,10-20,A Level or Equivalent,Wales,0,150,N,64.66666667,Pass,0
CCC,2014J,684617,M,0-35,10-20,A Level or Equivalent,North Region,0,60,N,56,Fail,0
CCC,2014J,684643,M,0-35,,Lower Than A Level,North Region,0,30,N,65.5,Fail,0
CCC,2014J,684663,M,0-35,70-80%,Lower Than A Level,Scotland,0,120,Y,80,Fail,0
CCC,2014J,684669,M,0-35,,HE Qualification,North Region,0,90,N,76.77777778,Pass,0
CCC,2014J,684709,M,35-55,10-20,A Level or Equivalent,East Midlands Region,0,60,N,96.88888889,Distinction,0
CCC,2014J,684905,M,0-35,20-30%,A Level or Equivalent,Yorkshire Region,0,60,N,78.55555556,Pass,0
CCC,2014J,684944,M,0-35,0-10%,Lower Than A Level,West Midlands Region,0,90,N,0,Withdrawn,1
CCC,2014J,684990,M,0-35,,Lower Than A Level,North Region,0,30,N,64.5,Fail,0
CCC,2014J,685015,M,0-35,30-40%,A Level or Equivalent,West Midlands Region,0,150,N,0,Withdrawn,1
CCC,2014J,685098,M,35-55,,Post Graduate Qualification,North Region,0,30,N,98.44444444,Distinction,0
CCC,2014J,685206,M,0-35,30-40%,A Level or Equivalent,London Region,0,120,N,95.88888889,Distinction,0
CCC,2014J,685212,M,35-55,30-40%,HE Qualification,West Midlands Region,0,120,N,85.22222222,Pass,0
CCC,2014J,685236,M,0-35,70-80%,HE Qualification,Wales,0,60,N,43.75,Withdrawn,1
CCC,2014J,685287,M,0-35,60-70%,HE Qualification,South West Region,0,60,N,91.22222222,Pass,0
CCC,2014J,685289,F,0-35,70-80%,A Level or Equivalent,London Region,0,90,N,78,Withdrawn,1
CCC,2014J,685399,M,0-35,30-40%,A Level or Equivalent,Scotland,0,60,N,78,Fail,0
CCC,2014J,685412,M,0-35,90-100%,A Level or Equivalent,East Anglian Region,0,120,N,90.22222222,Distinction,0
CCC,2014J,685458,M,0-35,20-30%,Lower Than A Level,North Western Region,0,120,N,91.33333333,Pass,0
CCC,2014J,685474,M,0-35,,HE Qualification,North Region,0,90,N,55,Withdrawn,1
CCC,2014J,685487,F,35-55,20-30%,Lower Than A Level,South West Region,0,60,Y,96.44444444,Distinction,0
CCC,2014J,685514,M,0-35,60-70%,HE Qualification,East Anglian Region,0,30,N,65.22222222,Pass,0
CCC,2014J,685557,M,0-35,50-60%,HE Qualification,Scotland,0,60,N,56,Fail,0
CCC,2014J,685572,F,0-35,90-100%,A Level or Equivalent,East Midlands Region,0,150,N,71.42857143,Pass,0
CCC,2014J,685597,M,0-35,10-20,Lower Than A Level,Scotland,0,90,N,77.66666667,Pass,0
CCC,2014J,685619,M,0-35,0-10%,HE Qualification,Scotland,0,105,Y,53.57142857,Withdrawn,1
CCC,2014J,685663,F,0-35,0-10%,A Level or Equivalent,South East Region,0,90,N,0,Withdrawn,1
CCC,2014J,685705,M,0-35,20-30%,A Level or Equivalent,Yorkshire Region,0,120,N,66.66666667,Withdrawn,1
CCC,2014J,685750,F,35-55,50-60%,A Level or Equivalent,Scotland,0,180,Y,0,Withdrawn,1
CCC,2014J,685802,M,0-35,10-20,Lower Than A Level,South West Region,0,120,N,0,Withdrawn,1
CCC,2014J,685849,M,0-35,70-80%,HE Qualification,Ireland,0,60,N,72.77777778,Pass,0
CCC,2014J,685860,M,0-35,70-80%,A Level or Equivalent,East Anglian Region,0,210,N,95,Withdrawn,1
CCC,2014J,685871,M,35-55,30-40%,A Level or Equivalent,South Region,0,90,N,97.77777778,Distinction,0
CCC,2014J,685950,M,0-35,30-40%,Lower Than A Level,Scotland,0,120,N,51,Pass,0
CCC,2014J,685952,M,0-35,70-80%,A Level or Equivalent,London Region,0,120,N,56,Fail,0
CCC,2014J,685964,M,0-35,,Lower Than A Level,North Region,0,120,N,96.44444444,Distinction,0
CCC,2014J,685988,F,0-35,,HE Qualification,North Region,0,150,N,93.66666667,Withdrawn,1
CCC,2014J,686001,M,0-35,70-80%,A Level or Equivalent,South Region,0,60,N,89,Distinction,0
CCC,2014J,686003,F,0-35,50-60%,A Level or Equivalent,South West Region,0,210,N,0,Withdrawn,1
CCC,2014J,686018,M,0-35,,HE Qualification,North Region,0,90,N,92.33333333,Distinction,0
CCC,2014J,686034,M,0-35,10-20,A Level or Equivalent,Yorkshire Region,0,90,N,56,Withdrawn,1
CCC,2014J,686058,F,35-55,,Lower Than A Level,North Region,0,120,N,94.44444444,Distinction,0
CCC,2014J,686071,M,0-35,50-60%,Post Graduate Qualification,Scotland,0,60,N,0,Withdrawn,1
CCC,2014J,686110,M,0-35,,Lower Than A Level,North Region,0,120,N,78,Pass,0
CCC,2014J,686268,M,0-35,80-90%,A Level or Equivalent,South Region,0,120,N,63.55555556,Pass,0
CCC,2014J,686411,F,55<=,50-60%,HE Qualification,Scotland,0,60,N,98.55555556,Distinction,0
CCC,2014J,686515,F,0-35,60-70%,HE Qualification,West Midlands Region,0,120,N,84.33333333,Distinction,0
CCC,2014J,686558,M,0-35,50-60%,A Level or Equivalent,East Midlands Region,0,120,N,70.33333333,Pass,0
CCC,2014J,686584,F,0-35,90-100%,A Level or Equivalent,North Western Region,0,120,Y,81.88888889,Pass,0
CCC,2014J,686645,M,0-35,10-20,A Level or Equivalent,South East Region,0,120,N,86.6,Distinction,0
CCC,2014J,686797,M,0-35,0-10%,A Level or Equivalent,North Western Region,0,60,N,78,Withdrawn,1
CCC,2014J,686813,M,0-35,10-20,Lower Than A Level,London Region,0,150,Y,0,Withdrawn,1
CCC,2014J,686877,M,0-35,90-100%,A Level or Equivalent,South Region,0,150,N,0,Withdrawn,1
CCC,2014J,686907,F,0-35,,Post Graduate Qualification,North Region,0,90,N,86.71428571,Pass,0
CCC,2014J,686957,M,0-35,70-80%,HE Qualification,East Anglian Region,0,30,N,80.11111111,Pass,0
CCC,2014J,687023,F,0-35,0-10%,A Level or Equivalent,London Region,0,120,N,62.16666667,Pass,0
CCC,2014J,687146,M,0-35,70-80%,Lower Than A Level,South East Region,0,90,N,0,Withdrawn,1
CCC,2014J,687160,M,0-35,0-10%,A Level or Equivalent,West Midlands Region,0,90,N,93.33333333,Distinction,0
CCC,2014J,687190,F,0-35,50-60%,A Level or Equivalent,East Anglian Region,0,60,N,97,Distinction,0
CCC,2014J,687206,M,55<=,90-100%,HE Qualification,Scotland,0,30,N,98.22222222,Distinction,0
CCC,2014J,687216,M,55<=,80-90%,HE Qualification,Yorkshire Region,0,30,N,98.55555556,Distinction,0
CCC,2014J,687283,M,0-35,80-90%,A Level or Equivalent,East Anglian Region,0,60,N,0,Withdrawn,1
CCC,2014J,687310,M,35-55,90-100%,HE Qualification,South Region,0,60,N,41,Fail,0
CCC,2014J,687319,M,35-55,10-20,Lower Than A Level,West Midlands Region,0,240,N,0,Withdrawn,1
CCC,2014J,687345,M,0-35,60-70%,A Level or Equivalent,South Region,0,90,N,0,Withdrawn,1
CCC,2014J,687348,F,35-55,10-20,Lower Than A Level,London Region,0,120,Y,0,Withdrawn,1
CCC,2014J,687686,M,0-35,60-70%,A Level or Equivalent,South Region,0,120,N,93.44444444,Pass,0
CCC,2014J,687772,M,0-35,70-80%,A Level or Equivalent,North Region,0,60,N,97.6,Distinction,0
CCC,2014J,687844,F,0-35,30-40%,HE Qualification,South West Region,0,90,N,78.5,Withdrawn,1
CCC,2014J,687877,M,0-35,90-100%,Post Graduate Qualification,Scotland,0,30,N,76.22222222,Pass,0
CCC,2014J,687953,M,0-35,50-60%,A Level or Equivalent,East Anglian Region,0,60,N,0,Withdrawn,1
CCC,2014J,687981,M,0-35,0-10%,Lower Than A Level,North Western Region,0,90,N,78.71428571,Pass,0
CCC,2014J,688028,F,0-35,20-30%,A Level or Equivalent,South Region,0,120,N,0,Withdrawn,1
CCC,2014J,688033,M,0-35,20-30%,No Formal quals,London Region,0,120,N,47,Fail,0
CCC,2014J,688117,F,0-35,20-30%,A Level or Equivalent,North Region,0,120,N,33,Withdrawn,1
CCC,2014J,688171,M,0-35,20-30%,A Level or Equivalent,West Midlands Region,0,120,Y,63,Withdrawn,1
CCC,2014J,688271,M,0-35,70-80%,A Level or Equivalent,South West Region,0,120,N,0,Withdrawn,1
CCC,2014J,688281,F,0-35,90-100%,A Level or Equivalent,Scotland,0,120,N,85.11111111,Distinction,0
CCC,2014J,688297,M,0-35,90-100%,A Level or Equivalent,South West Region,0,120,N,0,Withdrawn,1
CCC,2014J,688337,M,0-35,70-80%,A Level or Equivalent,South West Region,0,120,N,77.55555556,Pass,0
CCC,2014J,688356,M,0-35,10-20,A Level or Equivalent,East Anglian Region,0,90,N,91.6,Pass,0
CCC,2014J,688521,M,0-35,0-10%,A Level or Equivalent,East Anglian Region,0,120,N,92.11111111,Distinction,0
CCC,2014J,688533,M,0-35,10-20,A Level or Equivalent,East Midlands Region,0,30,Y,91.8,Withdrawn,1
CCC,2014J,688537,F,0-35,0-10%,A Level or Equivalent,West Midlands Region,0,120,N,40,Fail,0
CCC,2014J,688672,M,35-55,0-10%,Lower Than A Level,Yorkshire Region,0,90,N,0,Withdrawn,1
CCC,2014J,688683,M,0-35,40-50%,A Level or Equivalent,North Region,0,150,N,0,Withdrawn,1
CCC,2014J,688707,M,0-35,,HE Qualification,North Region,0,30,N,87.6,Fail,0
CCC,2014J,688770,M,0-35,60-70%,A Level or Equivalent,North Western Region,0,120,N,77.14285714,Pass,0
CCC,2014J,688776,M,0-35,80-90%,A Level or Equivalent,East Midlands Region,0,120,Y,0,Withdrawn,1
CCC,2014J,688843,F,0-35,40-50%,A Level or Equivalent,East Anglian Region,0,180,N,61.5,Withdrawn,1
CCC,2014J,689004,M,35-55,30-40%,HE Qualification,London Region,0,90,N,95.33333333,Distinction,0
CCC,2014J,689042,M,35-55,40-50%,Lower Than A Level,West Midlands Region,0,90,N,89,Withdrawn,1
CCC,2014J,689050,M,0-35,80-90%,HE Qualification,South Region,0,120,N,92.25,Distinction,0
CCC,2014J,689101,F,35-55,90-100%,Post Graduate Qualification,East Anglian Region,0,30,N,85.33333333,Fail,0
CCC,2014J,689143,M,0-35,0-10%,A Level or Equivalent,Yorkshire Region,0,120,N,0,Withdrawn,1
CCC,2014J,689164,F,35-55,80-90%,A Level or Equivalent,East Anglian Region,0,60,N,66.8,Pass,0
CCC,2014J,689190,F,0-35,10-20,A Level or Equivalent,South East Region,0,90,N,86.11111111,Pass,0
CCC,2014J,689217,M,0-35,80-90%,HE Qualification,Scotland,0,60,N,78.33333333,Pass,0
CCC,2014J,689246,F,35-55,50-60%,A Level or Equivalent,Scotland,0,90,N,96.44444444,Pass,0
CCC,2014J,689264,M,0-35,90-100%,Lower Than A Level,East Anglian Region,0,120,N,0,Withdrawn,1
CCC,2014J,689346,F,0-35,0-10%,A Level or Equivalent,North Western Region,0,120,Y,0,Withdrawn,1
CCC,2014J,689352,M,0-35,30-40%,A Level or Equivalent,London Region,0,120,N,0,Withdrawn,1
CCC,2014J,689399,F,35-55,,HE Qualification,Ireland,0,90,N,61.77777778,Pass,0
CCC,2014J,689436,M,0-35,60-70%,A Level or Equivalent,East Anglian Region,0,120,N,99,Withdrawn,1
CCC,2014J,689527,F,0-35,0-10%,HE Qualification,Scotland,0,120,N,18,Fail,0
CCC,2014J,689637,F,0-35,70-80%,A Level or Equivalent,Yorkshire Region,0,90,N,89.375,Distinction,0
CCC,2014J,689759,M,0-35,80-90%,Lower Than A Level,Scotland,0,120,N,65.88888889,Pass,0
CCC,2014J,689792,F,0-35,50-60%,A Level or Equivalent,South East Region,0,60,N,78.16666667,Pass,0
CCC,2014J,689807,M,0-35,40-50%,A Level or Equivalent,London Region,0,120,N,0,Withdrawn,1
CCC,2014J,689855,M,0-35,20-30%,A Level or Equivalent,South West Region,0,150,N,91.11111111,Distinction,0
CCC,2014J,690046,M,0-35,60-70%,HE Qualification,South West Region,0,30,N,73.5,Withdrawn,1
CCC,2014J,690062,F,0-35,80-90%,A Level or Equivalent,Ireland,0,150,N,78,Pass,0
CCC,2014J,690365,M,35-55,10-20,Lower Than A Level,Scotland,0,90,N,78.75,Pass,0
CCC,2014J,690404,F,0-35,20-30%,A Level or Equivalent,Scotland,0,60,N,91.55555556,Pass,0
CCC,2014J,690406,M,0-35,0-10%,No Formal quals,London Region,0,120,N,0,Withdrawn,1
CCC,2014J,690439,M,0-35,,Lower Than A Level,North Region,0,90,N,58.66666667,Fail,0
CCC,2014J,690507,M,35-55,80-90%,A Level or Equivalent,Scotland,0,60,N,62.33333333,Pass,0
CCC,2014J,690589,F,0-35,40-50%,A Level or Equivalent,Scotland,0,120,N,32.77777778,Fail,0
CCC,2014J,690631,M,35-55,40-50%,A Level or Equivalent,Scotland,0,240,N,0,Withdrawn,1
CCC,2014J,690644,M,0-35,20-30%,A Level or Equivalent,London Region,0,120,N,83.5,Pass,0
CCC,2014J,690695,M,35-55,,Lower Than A Level,North Region,0,60,N,97.66666667,Withdrawn,1
CCC,2014J,690724,M,0-35,30-40%,No Formal quals,West Midlands Region,0,90,N,0,Withdrawn,1
CCC,2014J,690733,M,55<=,70-80%,HE Qualification,South West Region,0,120,N,98.77777778,Distinction,0
CCC,2014J,690763,M,0-35,40-50%,Lower Than A Level,South Region,0,60,N,71.5,Fail,0
CCC,2014J,690948,M,0-35,80-90%,Lower Than A Level,East Anglian Region,0,60,N,62,Fail,0
CCC,2014J,690962,M,0-35,60-70%,A Level or Equivalent,South East Region,0,180,N,72.33333333,Withdrawn,1
CCC,2014J,691008,M,0-35,30-40%,A Level or Equivalent,North Western Region,0,120,N,0,Withdrawn,1
CCC,2014J,691056,M,0-35,50-60%,Lower Than A Level,North Western Region,0,180,N,0,Withdrawn,1
CCC,2014J,691069,F,35-55,,Post Graduate Qualification,North Region,0,90,N,91,Pass,0
CCC,2014J,691177,M,0-35,70-80%,A Level or Equivalent,South Region,0,120,N,56,Fail,0
CCC,2014J,691195,M,0-35,20-30%,A Level or Equivalent,East Midlands Region,0,120,N,16.55555556,Fail,0
CCC,2014J,691218,M,35-55,10-20,Lower Than A Level,South West Region,0,60,N,81.71428571,Fail,0
CCC,2014J,691257,F,0-35,0-10%,A Level or Equivalent,London Region,0,120,N,0,Withdrawn,1
CCC,2014J,691433,F,0-35,70-80%,HE Qualification,Scotland,0,90,N,83.66666667,Fail,0
CCC,2014J,691550,M,35-55,40-50%,Post Graduate Qualification,South East Region,0,90,N,96.88888889,Distinction,0
CCC,2014J,691843,F,0-35,40-50%,A Level or Equivalent,Scotland,0,30,N,57.22222222,Pass,0
CCC,2014J,691926,M,35-55,,HE Qualification,North Region,0,30,N,86.11111111,Pass,0
CCC,2014J,691931,F,0-35,70-80%,A Level or Equivalent,North Region,0,120,N,85.6,Pass,0
CCC,2014J,692105,M,0-35,40-50%,HE Qualification,Scotland,0,60,N,91,Distinction,0
CCC,2014J,692179,M,0-35,30-40%,A Level or Equivalent,Wales,0,60,N,0,Withdrawn,1
CCC,2014J,692219,M,0-35,20-30%,A Level or Equivalent,South Region,0,90,N,56,Withdrawn,1
CCC,2014J,692363,M,0-35,10-20,A Level or Equivalent,East Anglian Region,0,60,N,69,Withdrawn,1
CCC,2014J,692490,F,0-35,80-90%,A Level or Equivalent,South Region,0,30,N,71.11111111,Pass,0
CCC,2014J,692500,M,0-35,50-60%,A Level or Equivalent,South West Region,0,150,N,78.33333333,Withdrawn,1
CCC,2014J,692603,F,0-35,80-90%,A Level or Equivalent,East Anglian Region,0,120,Y,98.11111111,Distinction,0
CCC,2014J,692654,F,0-35,20-30%,HE Qualification,London Region,0,30,N,83.33333333,Pass,0
CCC,2014J,692850,F,0-35,,HE Qualification,Ireland,0,120,N,89,Withdrawn,1
CCC,2014J,692928,M,35-55,,HE Qualification,Ireland,0,60,N,77.55555556,Pass,0
CCC,2014J,692933,M,35-55,,HE Qualification,Ireland,0,30,N,84,Withdrawn,1
CCC,2014J,693058,M,0-35,90-100%,A Level or Equivalent,Scotland,0,120,N,96.55555556,Distinction,0
CCC,2014J,693111,M,35-55,50-60%,HE Qualification,Scotland,0,120,N,90,Withdrawn,1
CCC,2014J,693141,F,0-35,20-30%,A Level or Equivalent,East Anglian Region,0,60,N,77.4,Pass,0
CCC,2014J,693147,M,0-35,20-30%,A Level or Equivalent,East Midlands Region,0,120,N,0,Withdrawn,1
CCC,2014J,693182,M,0-35,80-90%,HE Qualification,Scotland,0,30,N,60.22222222,Pass,0
CCC,2014J,693204,M,0-35,30-40%,A Level or Equivalent,London Region,0,120,N,73.55555556,Pass,0
CCC,2014J,693302,F,0-35,,HE Qualification,North Region,0,30,N,90.22222222,Distinction,0
CCC,2014J,693340,F,35-55,10-20,Lower Than A Level,Ireland,0,90,N,83.8,Withdrawn,1
CCC,2014J,693456,M,0-35,10-20,Lower Than A Level,London Region,0,120,N,0,Withdrawn,1
CCC,2014J,693747,M,35-55,40-50%,Lower Than A Level,Scotland,0,60,N,76.66666667,Pass,0
CCC,2014J,693812,M,0-35,0-10%,No Formal quals,Yorkshire Region,0,240,N,0,Withdrawn,1
CCC,2014J,693836,M,0-35,0-10%,Lower Than A Level,North Western Region,0,120,N,0,Withdrawn,1
CCC,2014J,693910,M,0-35,10-20,A Level or Equivalent,London Region,0,90,N,0,Withdrawn,1
CCC,2014J,693938,M,0-35,0-10%,Lower Than A Level,West Midlands Region,0,60,Y,91.875,Pass,0
CCC,2014J,693998,M,0-35,30-40%,Lower Than A Level,North Region,0,90,N,71.33333333,Withdrawn,1
CCC,2014J,694103,M,0-35,80-90%,A Level or Equivalent,Scotland,0,90,N,87.88888889,Pass,0
CCC,2014J,694147,M,0-35,20-30%,A Level or Equivalent,London Region,0,180,N,79,Withdrawn,1
CCC,2014J,694150,M,0-35,30-40%,A Level or Equivalent,South East Region,0,90,N,67,Withdrawn,1
CCC,2014J,694212,F,35-55,30-40%,HE Qualification,London Region,0,120,N,83.75,Withdrawn,1
CCC,2014J,694361,M,0-35,60-70%,A Level or Equivalent,Scotland,0,90,N,0,Withdrawn,1
CCC,2014J,694362,F,0-35,80-90%,A Level or Equivalent,Scotland,0,30,N,87.33333333,Distinction,0
CCC,2014J,694472,F,0-35,30-40%,A Level or Equivalent,London Region,0,150,N,80.75,Pass,0
CCC,2014J,694510,M,0-35,10-20,A Level or Equivalent,Yorkshire Region,0,120,N,89.2,Fail,0
CCC,2014J,694523,M,0-35,30-40%,HE Qualification,Scotland,0,120,N,96.77777778,Distinction,0
CCC,2014J,694536,M,0-35,60-70%,A Level or Equivalent,South East Region,0,120,N,44,Withdrawn,1
CCC,2014J,694563,M,0-35,80-90%,A Level or Equivalent,North Western Region,0,60,N,78.2,Withdrawn,1
CCC,2014J,694579,M,0-35,90-100%,A Level or Equivalent,West Midlands Region,0,120,N,84.22222222,Pass,0
CCC,2014J,694680,M,35-55,20-30%,HE Qualification,South Region,0,60,N,71,Pass,0
CCC,2014J,694705,M,0-35,40-50%,Lower Than A Level,South Region,0,180,Y,67,Withdrawn,1
CCC,2014J,694726,M,0-35,60-70%,A Level or Equivalent,Scotland,0,90,N,54.6,Pass,0
CCC,2014J,694807,M,0-35,90-100%,HE Qualification,South Region,0,60,N,67.25,Withdrawn,1
